-23749289,-107191031,5779791,-400105134,-400105134,-400105134,-400105134,-400105134
-23746411,-107189832,5778429,-400105134,-400105134,-400105134,-400105134,-400105134
-23739860,-107183700,5786563,-400105134,-400105134,-400105134,-400105134,-400105134
-23743850,-107184894,5787455,-400105134,-400105134,-400105134,-400105134,-400105134
-23743754,-107184467,5787094,-400105134,-400105134,-400105134,-400105134,-400105134
-23742036,-107181531,5788003,-400105134,-400105134,-400105134,-400105134,-400105134
-23736892,-107175529,5796433,-400105134,-400105134,-400105134,-400105134,-400105134
-23727337,-107169827,5805993,-400105134,-400105134,-400105134,-400105134,-400105134
-23720525,-107167817,5812222,-400105134,-400105134,-400105134,-400105134,-400105134
-23721841,-107166807,5810985,-400105134,-400105134,-400105134,-400105134,-400105134
-23737056,-107179483,5793644,-400105134,-400105134,-400105134,-400105134,-400105134
-23751532,-107191341,5782852,-400105134,-400105134,-400105134,-400105134,-400105134
-23751721,-107187311,5788917,-400105134,-400105134,-400105134,-400105134,-400105134
-23751037,-107188520,5780630,-400105134,-400105134,-400105134,-400105134,-400105134
-23756449,-107197220,5770749,-400105134,-400105134,-400105134,-400105134,-400105134
-23754593,-107193853,5778923,-400105134,-400105134,-400105134,-400105134,-400105134
-23747575,-107187091,5786501,-400105134,-400105134,-400105134,-400105134,-400105134
-23751665,-107194012,5775130,-400105134,-400105134,-400105134,-400105134,-400105134
-23756022,-107198673,5772154,-400105134,-400105134,-400105134,-400105134,-400105134
-23753538,-107193621,5779405,-400105134,-400105134,-400105134,-400105134,-400105134
-23754931,-107190357,5787286,-400105134,-400105134,-400105134,-400105134,-400105134
-23759651,-107196196,5778687,-400105134,-400105134,-400105134,-400105134,-400105134
-23757290,-107197248,5772521,-400105134,-400105134,-400105134,-400105134,-400105134
-23756709,-107199126,5768924,-400105134,-400105134,-400105134,-400105134,-400105134
-23755826,-107195859,5771612,-400105134,-400105134,-400105134,-400105134,-400105134
-23749666,-107192827,5774650,-400105134,-400105134,-400105134,-400105134,-400105134
-23738196,-107185675,5779428,-400105134,-400105134,-400105134,-400105134,-400105134
-23745312,-107187337,5778429,-400105134,-400105134,-400105134,-400105134,-400105134
-23747806,-107183787,5785918,-400105134,-400105134,-400105134,-400105134,-400105134
-23741853,-107181267,5787943,-400105134,-400105134,-400105134,-400105134,-400105134
-23738400,-107181034,5791388,-400105134,-400105134,-400105134,-400105134,-400105134
-23741359,-107183917,5788341,-400105134,-400105134,-400105134,-400105134,-400105134
-23738368,-107182228,5787579,-400105134,-400105134,-400105134,-400105134,-400105134
-23744370,-107184128,5784917,-400105134,-400105134,-400105134,-400105134,-400105134
-23758948,-107195853,5771000,-400105134,-400105134,-400105134,-400105134,-400105134
-23756504,-107194940,5774908,-400105134,-400105134,-400105134,-400105134,-400105134
-23746702,-107189154,5784872,-400105134,-400105134,-400105134,-400105134,-400105134
-23750692,-107190850,5781442,-400105134,-400105134,-400105134,-400105134,-400105134
-23760293,-107197958,5772850,-400105134,-400105134,-400105134,-400105134,-400105134
-23755035,-107198232,5768896,-400105134,-400105134,-400105134,-400105134,-400105134
-23757716,-107202283,5763096,-400105134,-400105134,-400105134,-400105134,-400105134
-23754897,-107198529,5770831,-400105134,-400105134,-400105134,-400105134,-400105134
-23749743,-107196084,5777961,-400105134,-400105134,-400105134,-400105134,-400105134
-23744491,-107193613,5780759,-400105134,-400105134,-400105134,-400105134,-400105134
-23739206,-107191280,5784031,-400105134,-400105134,-400105134,-400105134,-400105134
-23728423,-107181493,5793107,-400105134,-400105134,-400105134,-400105134,-400105134
-23752500,-107195955,5778092,-400105134,-400105134,-400105134,-400105134,-400105134
-23774974,-107214521,5758443,-400105134,-400105134,-400105134,-400105134,-400105134
-23763921,-107207461,5761813,-400105134,-400105134,-400105134,-400105134,-400105134
-23764190,-107208667,5760546,-400105134,-400105134,-400105134,-400105134,-400105134
-23765302,-107208387,5762530,-400105134,-400105134,-400105134,-400105134,-400105134
-23765947,-107209167,5762469,-400105134,-400105134,-400105134,-400105134,-400105134
-23762281,-107206747,5764134,-400105134,-400105134,-400105134,-400105134,-400105134
